Keyword,Job Title,Company,Date Posted,Salary,Experience,Skills,Description
analyst,Research Analyst,"Silerlight.co, Islamabad , Pakistan",,,2 Years,"Detail-Oriented, Recruitment, Lead Generation, Networking, Communication, Remote Work Capability, Research, Use of LinkedIn","We are seeking motivated and detail-oriented individuals to join our remote team as Market Research Analysts. In this role, you will support.."
analyst,System Analyst,"Bahria Town Pvt. Ltd Karachi, Karachi , Pakistan",,,2 Years,"ASP.net, PL and SQL, Oracle","Responsibilities & Requirements 1. Analyze business requirements, design solutions, and develop Oracle database and .NET applications2. Trou.."
analyst,Business Analyst,"Inxol Energy, Lahore , Pakistan",,60K - 90K,Fresh,"استراتيجية الأعمال, B2B Business Development, Business Analytics, Business Problems Analysis, Lean Business Processes",The ideal candidate is a team player who will be responsible for working with company data in various business areas.Specific responsibiliti..
analyst,VAPT Analyst,"MCB Islamic Bank, All Cities , Pakistan",,,2 Years,"Penetration Testing, Ethical Hacking, Vulnerability Assessment, Offensive Security, Securing Financial Systems",MCB Islamic Bank is seeking a dedicated and skilled Vulnerability Assessment & Penetration Testing (VAPT) Analyst to join our cybersecurity ..
analyst,Data Analyst / Scientist,"VizPro, Lahore , Pakistan",,,2 Years,"MySQL, Power BI, MS Excel, Python, ELT Process","Analyze, collect, clean, and organize datasets from various sources.Analyze complex datasets to identify trends, patterns, and actionable in.."
analyst,Research Analyst,"Vertex Expert Network, Islamabad , Pakistan",,,2 Years,"Consulting, Market Research, Research, Business Intelligence, profiling subject-matter experts",We are seeking a highly motivated and detail-oriented Junior Research Analyst to join our expert network team. This role involves identifyin..
analyst,Business Analyst,"Tropical Software Solutions, Lahore , Pakistan",,150K - 175K,2 Years,"Data Visualization Skills, Analytical Skills, Process Implementation",Timing: Monday to Friday 7pm to 4am - Saturday Sunday OFFWe are looking for a Business Analyst with 2-3 years of experience to join our team..
analyst,,,,,,,
analyst,,,,,,,
analyst,,,,,,,
analyst,,,,,,,
analyst,,,,,,,
analyst,Business Analyst,"Silverlight Research Co, All Cities , Pakistan",,,2 Years,,Silverlight Research is a leading Global Expert Network that connects top professionals with senior industry experts to deliver critical ins..
analyst,Business Analyst,"Infinkey Solutions Private Limited, Gujranwala , Pakistan",,,2 Years,,Infinkey Solutions Private Limited is a dynamic company dedicated to delivering innovative and cost-effective software and website solutions..
analyst,Data and Reporting Analyst,"MicroMerger (Pvt.) Ltd., Multiple Cities , Pakistan",,125K - 125K,3 Years,"Analytical Skills, Reporting Abilities, Technical Proficiency","Job Purpose:The Data and Reporting Analyst plays a pivotal role in ensuring the availability, integrity, and analysis of data in the Integra.."
analyst,Data Analyst,"Riaz ul Quran Academy, All Cities , Pakistan",,,2 Years,"Data Analysis, Statistical Techniques, Data Interpretation, Database Maintenance, data collection systems, trend and pattern analysis",We are seeking a full-time Data Analyst to join our team on-site in the Karachi Division. The ideal candidate will play a crucial role in in..
analyst,Business Analyst,"SP Global, Islamabad , Pakistan",,,2 Years,,The MI Customer Experience PMO team at S&P Global Market Intelligence is focused on enhancing customer interactions and driving sales effect..
analyst,Data Analyst,"Pak Suzuki Motor Company Limited, All Cities , Pakistan",,,2 Years,"Data Analysis, Statistical Analysis, SQL, R, Python, Data Cleaning",This role involves working closely with sales data to provide actionable insights that drive business decisions. The ideal candidate will be..
analyst,Actuarial Analyst,"SHMA, All Cities , Pakistan",,,2 Years,,"SHMA is a prominent actuarial consulting firm based in Pakistan, known for its strong presence in both local and regional insurance markets..."
analyst,Research Analyst,"Al-Mujaddid Group, Lahore , Pakistan",,30K - 30K,2 Years,"Data Analysis, Collaboration, Lead Generation, Commitment, Communication, Research","Located in Bahria Town Lahore, this full-time position offers a valuable opportunity for fresh graduates to begin their careers in the Produ.."
analyst,Stock Analyst,"Liberty Books Pvt Ltd., All Cities , Pakistan",,,2 Years,"Financial Modeling, Technical Analysis, Fundamental Analysis, Industry Trend Analysis, investment recommendations, equity research reports, monitoring macroeconomic indicators, regulatory change monitoring",This role involves conducting in-depth analysis of publicly traded companies and sectors to support informed investment decisions. The succe..
analyst,Data Analyst,"ContractProject based Work, Lahore , Pakistan",,,2 Years,"Tableau, Relational Databases, Power BI, DBT, NoSQL (MongoDB), SQL, SuperSet",We are looking for a detail-oriented Data Analyst who excels in SQL and has hands-on experience with modern data transformation tools such a..
analyst,Business Analyst - Retail Fashion Brand,"Aziz Fatimah Medical & Dental College (AFMDC), Faisalabad , Pakistan",,,3 Years,"Commercial Business Command, Monitoring Analysis, Business Knowledge",Product Profitability AnalysisOverall segment-wise business Performance analysisP&L AnalysisMultiple Level Sales Performance AnalysisProduct..
analyst,Business Analyst,"United Global Solutions, All Cities , Pakistan",,,2 Years,"Documentation, Operational Efficiency, Business Process Analysis, Requirements Gathering, Stakeholder Communication, Project collaboration","United Global Solutions is seeking a full-time, on-site Business Analyst to join our team in Karāchi. The ideal candidate will play a crucia.."
analyst,Financial Analyst,"Multi Services Company, Hyderabad , Pakistan",,20K - 35K,1 Year,,"Multi Services & Company offers an Internship-to-Job Opportunity for the position of Financial Analyst – Tax, Accounting & Innovation.The pr.."
analyst,Research Analyst,"Silerlight.co, Islamabad , Pakistan",,,2 Years,"Detail-Oriented, Recruitment, Lead Generation, Networking, Communication, Remote Work Capability, Research, Use of LinkedIn","We are seeking motivated and detail-oriented individuals to join our remote team as Market Research Analysts. In this role, you will support.."
analyst,System Analyst,"Bahria Town Pvt. Ltd Karachi, Karachi , Pakistan",,,2 Years,"ASP.net, PL and SQL, Oracle","Responsibilities & Requirements 1. Analyze business requirements, design solutions, and develop Oracle database and .NET applications2. Trou.."
analyst,Business Analyst,"Inxol Energy, Lahore , Pakistan",,60K - 90K,Fresh,"استراتيجية الأعمال, B2B Business Development, Business Analytics, Business Problems Analysis, Lean Business Processes",The ideal candidate is a team player who will be responsible for working with company data in various business areas.Specific responsibiliti..
analyst,VAPT Analyst,"MCB Islamic Bank, All Cities , Pakistan",,,2 Years,"Penetration Testing, Ethical Hacking, Vulnerability Assessment, Offensive Security, Securing Financial Systems",MCB Islamic Bank is seeking a dedicated and skilled Vulnerability Assessment & Penetration Testing (VAPT) Analyst to join our cybersecurity ..
analyst,Data Analyst / Scientist,"VizPro, Lahore , Pakistan",,,2 Years,"MySQL, Power BI, MS Excel, Python, ELT Process","Analyze, collect, clean, and organize datasets from various sources.Analyze complex datasets to identify trends, patterns, and actionable in.."
analyst,Research Analyst,"Vertex Expert Network, Islamabad , Pakistan",,,2 Years,"Consulting, Market Research, Research, Business Intelligence, profiling subject-matter experts",We are seeking a highly motivated and detail-oriented Junior Research Analyst to join our expert network team. This role involves identifyin..
analyst,Business Analyst,"Tropical Software Solutions, Lahore , Pakistan",,150K - 175K,2 Years,"Data Visualization Skills, Analytical Skills, Process Implementation",Timing: Monday to Friday 7pm to 4am - Saturday Sunday OFFWe are looking for a Business Analyst with 2-3 years of experience to join our team..
analyst,,,,,,,
analyst,,,,,,,
analyst,,,,,,,
analyst,,,,,,,
analyst,,,,,,,
analyst,Business Analyst,"Silverlight Research Co, All Cities , Pakistan",,,2 Years,,Silverlight Research is a leading Global Expert Network that connects top professionals with senior industry experts to deliver critical ins..
analyst,Business Analyst,"Infinkey Solutions Private Limited, Gujranwala , Pakistan",,,2 Years,,Infinkey Solutions Private Limited is a dynamic company dedicated to delivering innovative and cost-effective software and website solutions..
analyst,Data and Reporting Analyst,"MicroMerger (Pvt.) Ltd., Multiple Cities , Pakistan",,125K - 125K,3 Years,"Analytical Skills, Reporting Abilities, Technical Proficiency","Job Purpose:The Data and Reporting Analyst plays a pivotal role in ensuring the availability, integrity, and analysis of data in the Integra.."
analyst,Data Analyst,"Riaz ul Quran Academy, All Cities , Pakistan",,,2 Years,"Data Analysis, Statistical Techniques, Data Interpretation, Database Maintenance, data collection systems, trend and pattern analysis",We are seeking a full-time Data Analyst to join our team on-site in the Karachi Division. The ideal candidate will play a crucial role in in..
analyst,Business Analyst,"SP Global, Islamabad , Pakistan",,,2 Years,,The MI Customer Experience PMO team at S&P Global Market Intelligence is focused on enhancing customer interactions and driving sales effect..
analyst,Data Analyst,"Pak Suzuki Motor Company Limited, All Cities , Pakistan",,,2 Years,"Data Analysis, Statistical Analysis, SQL, R, Python, Data Cleaning",This role involves working closely with sales data to provide actionable insights that drive business decisions. The ideal candidate will be..
analyst,Actuarial Analyst,"SHMA, All Cities , Pakistan",,,2 Years,,"SHMA is a prominent actuarial consulting firm based in Pakistan, known for its strong presence in both local and regional insurance markets..."
analyst,Research Analyst,"Al-Mujaddid Group, Lahore , Pakistan",,30K - 30K,2 Years,"Data Analysis, Collaboration, Lead Generation, Commitment, Communication, Research","Located in Bahria Town Lahore, this full-time position offers a valuable opportunity for fresh graduates to begin their careers in the Produ.."
analyst,Stock Analyst,"Liberty Books Pvt Ltd., All Cities , Pakistan",,,2 Years,"Financial Modeling, Technical Analysis, Fundamental Analysis, Industry Trend Analysis, investment recommendations, equity research reports, monitoring macroeconomic indicators, regulatory change monitoring",This role involves conducting in-depth analysis of publicly traded companies and sectors to support informed investment decisions. The succe..
analyst,Data Analyst,"ContractProject based Work, Lahore , Pakistan",,,2 Years,"Tableau, Relational Databases, Power BI, DBT, NoSQL (MongoDB), SQL, SuperSet",We are looking for a detail-oriented Data Analyst who excels in SQL and has hands-on experience with modern data transformation tools such a..
analyst,Business Analyst - Retail Fashion Brand,"Aziz Fatimah Medical & Dental College (AFMDC), Faisalabad , Pakistan",,,3 Years,"Commercial Business Command, Monitoring Analysis, Business Knowledge",Product Profitability AnalysisOverall segment-wise business Performance analysisP&L AnalysisMultiple Level Sales Performance AnalysisProduct..
analyst,Business Analyst,"United Global Solutions, All Cities , Pakistan",,,2 Years,"Documentation, Operational Efficiency, Business Process Analysis, Requirements Gathering, Stakeholder Communication, Project collaboration","United Global Solutions is seeking a full-time, on-site Business Analyst to join our team in Karāchi. The ideal candidate will play a crucia.."
analyst,Financial Analyst,"Multi Services Company, Hyderabad , Pakistan",,20K - 35K,1 Year,,"Multi Services & Company offers an Internship-to-Job Opportunity for the position of Financial Analyst – Tax, Accounting & Innovation.The pr.."
