,job_title,company,skills,date_posted,Location
580,Software Engineer I - MLOps,"Careem, Lahore , Pakistan","SOLID Principles, Statistics, Mobile, Data Science, Infrastructure, calculus, Deployment, Cyber Security, Probability Theory, Linear Algebra, Mathematical Analysis, Backend, SQL, Machine Learning Algorithms, Data, Machine Learning, MLOPS, Data Structures, Algorithms, Python, Frontend, Clean Coding practices, Software Engineering, Communication Skills - English, Differential calculus, Machine learning algorithm theory, operationalization",2025-08-20,"Lahore , Pakistan"
581,EG - Software Engineer II - MLOps,"Careem, Lahore , Pakistan","SOLID Principles, Statistics, Mobile, GITHUB, Data Science, Infrastructure, calculus, Cyber Security, Probability Theory, Linear Algebra, Mathematical Analysis, Backend, معرفة رياضية قوية, SQL, Machine Learning Algorithms, Python Programming, Data, Machine Learning, Data Structures, Algorithms, Python, Frontend, Software Engineering, Differential calculus, Machine learning algorithm theory",2025-08-13,"Lahore , Pakistan"
582,Senior AI Engineer I,"Careem, Karachi , Pakistan","رعاية المرضى, MySQL, MS SQL Server, Hadoop, Data Mining, Tableau, Hive, DB2, Business Intelligence Tools, Exploratory Data Analysis, Qlik, Agile Methodologies, Data Transformation, Teradata, Deep Learning, MicroStrategy, Coding Skills, Predictive Modeling, Time Series Analysis, Chartio, BigQuery, Big Data Platforms, Reinforcement Learning, Optimization Models, SQL, Problem-Solving, MYSQL), Recommendation Systems, Amazon EMR, Spark, Machine Learning, A/B Testing, Python, Data-driven decision-making, SAP, AI, Data Cleaning, Oracle, learning to rank, Matching problems, Classical machine learning, Uplift modeling, Big Data methodologies, behavioral models, Data transformation and cleaning, randomized controlled experiments, scalable machine learning algorithms, Database technologies (Hadoop, data and machine learning models, Qlik) - advantageous, Understanding of marketplace ride-hailing and",2025-08-14,"Karachi , Pakistan"
583,Software Engineer I - MLOps,"Careem, Lahore , Pakistan","Backend Development, SOLID Principles, Statistics, GITHUB, Data Science, Infrastructure, calculus, Collaboration, Mobile Development, Cyber Security, Communication Skills, Probability Theory, Frontend Development, Linear Algebra, Mathematical Analysis, SQL, Python Programming, Data, Clean Code, Machine Learning, MLOPS, Data Structures, Algorithms, Python, ML Ops, Machine Learning models, Software Engineering, machine learning theory, Differential calculus",2025-08-18,"Lahore , Pakistan"
584,AI Developer,"BLOXT, All Cities , Pakistan","TensorFlow, PyTorch, AI Development, machine learning frameworks, Problem-Solving, Python, Communication, OpenAI API, JavaScript, Chatbot systems",2025-08-25,"All Cities , Pakistan"
585,AI Developer,"PEXDELCOM, Lahore , Pakistan","TensorFlow, PyTorch, Natural Language Processing (NLP), Machine Learning, Automation Tools, Python, Prompt Engineering, Large Language Models (LLMs), AI Product Development",2025-08-23,"Lahore , Pakistan"
586,AI Developer,"Software Productivity Strategists, All Cities , Pakistan","Documentation, Collaboration, Data Preprocessing, Feature Engineering, Machine Learning Algorithms, Cross-functional teamwork, AI/ML model design and development, IBM WatsonX, Model parameter optimization, AI/ML model deployment, Model performance monitoring",2025-08-23,"All Cities , Pakistan"
587,AI Developer,"Alisons Technology, Karachi , Pakistan","Transformers, AWS, Natural Language Processing, DOCKER, TensorFlow, Kubernetes, GCP, PyTorch, Lora, Azure, Fastapi, Machine Learning, MLOPS, Python, Generative AI, peft, LlamaIndex, Faiss, LangChain, Vector databases (Pinecone, Retrieval-augmented generation (RAG), Weaviate, Distributed Training, Hugging Face ecosystem, Milvus), Prompt-tuning, Reinforcement Learning from Human Feedback (RLHF), Open-source AI/ML contributions",2025-08-31,"Karachi , Pakistan"
588,AI / ML Developer,"Kings Code, Lahore , Pakistan","API Development, Scikit-learn, Deep Learning, TensorFlow, PyTorch, Machine Learning, Artificial Intelligence, Cross-Functional team collaboration, Data handling with large datasets",2025-08-10,"Lahore , Pakistan"
589,AI Game Developer,"Telchar, Multiple Cities , Pakistan","Unity, Unreal Engine, CCHANNEL",2025-08-18,"Multiple Cities , Pakistan"
590,AI Automation Developer,"Recruitment Xperts, All Cities , Pakistan","Pipeline Management, Communication Skills, Data Integration, API Integrations, Pipedrive, Dashboard Development, DialogFlow, clay, Zapier, Excel, chatbot creation, Microsoft Power Automate, Intercom, TIDIO, Google Sheets, Ai Integration, Make.com, Salesforce), N8N, Gemini), Claude, Apollo.io), Airtable Automations, Large language models (ChatGPT API, Speech-to-text APIs (Whisper), LinkedIn/email scraping tools (PhantomBuster, CRM integrations (HubSpot, Webhook configurations, Automation workflow design",2025-08-24,"All Cities , Pakistan"
591,Senior AI Solutions Developer,"AlphaBOLD, All Cities , Pakistan","VISION, Client Communication, Rest APIs, CCHANNEL/.NET, AI Development, Semantic Search, Python, TypeScript, Copilot Studio, LangChain, Vector Databases, JavaScript, Retrieval-augmented generation (RAG), Semantic Kernel, Production AI applications, Azure AI Foundry (Azure AI Studio), Azure OpenAI Service, Azure Bot Framework, Azure Computer Vision, Document Intelligence, Azure AI Search, Azure SDK integration, Azure AI ecosystem, Multi-modal AI (text, speech)",2025-08-14,"All Cities , Pakistan"
592,Full Stack AI Developer,"TECHNOSURGE, All Cities , Pakistan","Git, Restful APIs, GITHUB, Express, AWS, API Integration, linux basics, DOCKER, OAuth, Postgres, JWT, GCP, Next.JS, Zapier, React, Node.js, TailwindCSS, Netlify, Azure, Fastapi, TLS, Vercel, Python, OpenAI, Make.com, Figma, Anthropic, N8N, Langfuse, SaaS dashboard development",2025-08-23,"All Cities , Pakistan"
593,AI Agent Developer,"Applivity Private, Islamabad , Pakistan","API Development, GCP, Collaboration and Communication, Test-Driven Development, Python Programming, Gemini, Pinecone, Mistral, Cloud Platforms (AWS, Haystack, Containerization (Docker, Autogen, Vector databases (FAISS, Weaviate), Retrieval-augmented generation (RAG), Azure) (preferred), LlamaIndex), Claude, AI/ML development, Large language models (e.g., GPT-4, LLaMA), Agent-building frameworks (LangChain, Semantic Kernel, Data pipeline and API management, Fine-tuning LLMs and prompt engineering, Data protection compliance (FERPA, COPPA), Knowledge of K–12 education systems (preferred), Kubernetes) (preferred), Mobile backend technologies (Firebase, GraphQL) (preferred), Instructional design (preferred)",2025-08-05,"Islamabad , Pakistan"
594,Full Stack Developer (AI & Next.js),"Cabcall Outsource SMC Pvt, All Cities , Pakistan","Git, Mongodb, PostgreSQL, Restful APIs, HTML, Microservices Architecture, Performance Optimization, DOCKER, Kubernetes, Next.JS, Secure Coding, Node.js (Express), CI/CD Pipeline, Natural Language Processing (NLP), CSS, Debugging, JavaScript, AI/ML integration, Cloud Environments, Agile methodologies (Scrum or Kanban), UI/UX design tools (Figma) - preferred",2025-08-20,"All Cities , Pakistan"
595,AI Developer at Marsons Media SMC-Private Limited,"Marsons Media SMC-Private Limited, Islamabad , Pakistan","Computer science fundamentals, Artificial Intelligence, Large Language Models, AI Applications, Building intelligent systems",2025-08-19,"Islamabad , Pakistan"
596,Senior Full Stack Developer (AI & Next.js),"Carolean Coaches, All Cities , Pakistan","Git, Mongodb, PostgreSQL, Restful APIs, HTML, Microservices Architecture, Performance Optimization, DOCKER, Kubernetes, Next.JS, Secure Coding, Node.js (Express), CI/CD pipelines, Natural Language Processing (NLP), CSS, JavaScript Frameworks, Kanban), Agile methodologies (Scrum, Debugging, Figma (preferred), AI/ML technologies, Cloud Environments, Translation models",2025-08-19,"All Cities , Pakistan"
597,AI Intern,"Tesseract Technologies Pvt Ltd, Lahore , Pakistan","Git, MVC, Artificial Intelligence Knowledge, Neural Networks",2025-08-21,"Lahore , Pakistan"
598,AI Agents Developer,"TECHNOSURGE, All Cities , Pakistan","Git, JSON, Twilio, Express, OCR, Kafka, Amazon SQS, Rest APIs, Celery, DOCKER, RabbitMQ, OAuth2, Zapier, Make, WebHooks, Node.js, Unit And Integration Testing, Fastapi, MLOPS, Python, Redis, LangChain, CrewAI, Autogen, N8N, Temporal, Pinecone), Retrieval-augmented generation (RAG), Claude), Large Language Model APIs (OpenAI, vector databases (Qdrant, WhatsApp Business API, email pipeline management, PDF parsing, cost observability",2025-08-23,"All Cities , Pakistan"
599,AI Intern,"Strokes, Karachi , Pakistan","English writing and communication, Creativity and Design, runway, Illustrator, Leonardo Ai, Figma), ChatGPT), Design software (Photoshop, AI creative tools (Midjourney",2025-08-08,"Karachi , Pakistan"
600,AI Expert,"Zia Dental Care Aesthetics, Karachi , Pakistan","Twilio, Customer Engagement, DialogFlow, Google Ads, Analytics Tools, Problem-Solving, Lead Generation, Social Media Campaign Management, Chatgpt, Communication, Marketing Automation, Teamwork, Ai voice agents, Go High Level (GHL), WhatsApp AI Chatbots, CRM integrations",2025-08-24,"Karachi , Pakistan"
601,Pashto Language Expert - AI Trainer,"Invisible Agency, All Cities , Pakistan","Natural Language Processing, Syntax, Evaluation Methodologies, Morphology, Cultural Context, Prompt Engineering, Remote Work Capability, Pashto vocabulary, Pashto grammar, Idiomatic expressions, Pashto phonetics, Dialectical variations, Colloquial expressions, Cultural references, Metacognitive communication, AI language models",2025-08-14,"All Cities , Pakistan"
602,AI Automation Expert - Make/ Zapier,"Real Funnels Media, All Cities , Pakistan","JSON, APIs, CRM Integration, Zapier, WebHooks, Problem-Solving, Communication, Make.com, Automation Workflows, N8N",2025-08-09,"All Cities , Pakistan"
603,AI Automation Agent,"Nazana, Baku , Azerbaijan","Twilio, API Development, Artificial Intelligence Knowledge, Business Intelligence Tools, Analytical Skills, APIs, N8N, JavaScript",2025-08-18,"Baku , Azerbaijan"
604,AI Automation Specialist,"Mega Marketing Network, All Cities , Pakistan","Data Integration, Analytical Skills, continuous learning, Project Ownership, UIPath, Make, Problem-Solving, Power Automate, Python, Organizational Skills, Chatgpt, midjourney, Large Language Models (LLM), Adaptability, LangChain, JavaScript, English communication (verbal and written), N8N), AI-driven tools, Workflow automation platforms (Zapier, APIs and webhooks",2025-08-17,"All Cities , Pakistan"
605,Manager AI Automation and Integration,"Riphah International University, Islamabad , Pakistan","Scikit-learn, CRM Systems, Tensor Flow, PyTorch, Language Processing, Machine Learning, Python, Artificial Intelligence, Ai Integration, Marketing Automation",2025-08-28,"Islamabad , Pakistan"
606,N8N & AI Automation Intern,"Kodexo Labs, Karachi , Pakistan","JSON, REST, API Integration, Zapier, WebHooks, Problem-Solving, Workflow Automation, Digital Marketing, Technical Documentation, SEO, Prompt Engineering, Communication, Elevenlabs, Teamwork, Make.com, N8N, Voice AI, AI models (OpenAI, Anthropic)",2025-08-19,"Karachi , Pakistan"
607,Technical Developer – Microsoft AI Automation Specialist,"Hiregummy, All Cities , Pakistan","Xero, Power BI, Solution Architecture, Chatbots, Business Process Optimization, Data Privacy, Power Apps, copilot, Client Consultation, Power Automate, Microsoft Power Platform, Project Management, SAP, AI Builder, Power Virtual Agents, Azure AI Services, Microsoft Copilot, QuickBooks), ERP integration (MYOB, Australian compliance frameworks",2025-08-31,"All Cities , Pakistan"
608,AI Automations Specialist,"Assembly Talent, Lahore , Pakistan","Consulting, Automation initiatives, custom scripting, workflow automation software, AI automation trends, proof-of-concept demos, technical solutions design, cross-functional enablement",2025-09-03,"Lahore , Pakistan"
609,N8N Automation Expert,"Business Connect, All Cities , Pakistan","Data Handling, Natural Language Processing, Image recognition, API Design, Database Integration, Python, API Interactions, Communication, Large Language Models (LLMs), Teamwork, JavaScript, AI agent integration, N8N automation, Debugging and optimization",2025-08-05,"All Cities , Pakistan"
610,Senior Security Architect II,"Careem, Lahore , Pakistan","Legal, Mentorship, ISO27001, Security Architecture, NIST, Advanced Analytics, Communication and Collaboration, Data Pipelines, Automation Frameworks, CIS Controls, Generative AI, Large Language Models (LLMs), Security architecture design and implementation, Automation, Correlation engines, Autonomous Agents, LLM-powered Assistants, SOAR playbooks, Python or Go programming, AI/ML applications in cybersecurity, security data pipelines, D3FEND, SOAR (Security Orchestration, and Response), Threat Intelligence Integration, Detection and response, Generative AI in security, Mapping to frameworks like MITRE ATT&CK, privacy and audit compliance for AI/automation, Deployment of GenAI agent-based frameworks, SOAR playbook development and deployment",2025-09-02,"Lahore , Pakistan"
