CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15998,36,6,63.15,3,4,3,10,Champions
16000,2,3,5238.9,4,3,4,11,Champions
16003,29,5,177.1,3,3,4,10,Champions
16005,12,4,13.549999999999999,4,3,1,8,Loyal Customers
16006,211,1,23.099999999999998,1,1,2,4,At Risk
16007,47,4,31.35,3,3,2,8,Loyal Customers
16008,23,3,38.45,3,3,2,8,Loyal Customers
16009,22,4,102.14,3,3,3,9,Loyal Customers
16010,245,3,12.74,1,3,1,5,Potential Customers
16011,8,16,359.11,4,4,4,12,Champions
16012,35,3,49.760000000000005,3,3,3,9,Loyal Customers
16013,3,54,15437.88,4,4,4,12,Champions
16014,35,4,25.15,3,3,2,8,Loyal Customers
16015,3,4,90.08000000000001,4,3,3,10,Champions
16016,3,10,35.61,4,4,2,10,Champions
16017,47,1,9.899999999999999,3,1,1,5,Potential Customers
16018,39,2,34.349999999999994,3,2,2,7,Loyal Customers
16019,1,10,368.27,4,4,4,12,Champions
16020,16,3,135.9,4,3,4,11,Champions
16022,260,1,7.95,1,1,1,3,At Risk
16023,46,3,15.55,3,3,2,8,Loyal Customers
16024,12,1,4.95,4,1,1,6,Potential Customers
16025,29,1,14.940000000000001,3,1,1,5,Potential Customers
16026,43,1,6.25,3,1,1,5,Potential Customers
16027,91,7,404.77,2,4,4,10,Champions
16029,38,76,7660.93,3,4,4,11,Champions
16030,309,1,9.75,1,1,1,3,At Risk
16031,92,2,20.45,2,2,2,6,Potential Customers
16033,5,27,254.01,4,4,4,12,Champions
16034,196,3,89.0,1,3,3,7,Loyal Customers
16036,87,2,90.84,2,2,3,7,Loyal Customers
16037,269,3,55.199999999999996,1,3,3,7,Loyal Customers
16038,7,4,66.30000000000001,4,3,3,10,Champions
16040,65,3,65.4,2,3,3,8,Loyal Customers
16041,30,3,1580.0,3,3,4,10,Champions
16042,22,7,51.4,3,4,3,10,Champions
16043,37,4,124.5,3,3,4,10,Champions
16045,119,4,68.4,2,3,3,8,Loyal Customers
16048,85,3,42.690000000000005,2,3,3,8,Loyal Customers
16049,40,3,2.0100000000000002,3,3,1,7,Loyal Customers
16050,173,1,24.900000000000002,1,1,2,4,At Risk
16052,54,1,4.95,2,1,1,4,At Risk
16053,32,2,35.8,3,2,2,7,Loyal Customers
16054,145,1,7.95,1,1,1,3,At Risk
16055,220,1,12.75,1,1,1,3,At Risk
16056,45,1,9.95,3,1,1,5,Potential Customers
16057,4,10,94.9,4,4,3,11,Champions
16059,65,6,59.45,2,4,3,9,Loyal Customers
16061,269,1,-29.95,1,1,1,3,Returned/Churned
16062,9,4,50.019999999999996,4,3,3,10,Champions
16063,260,1,17.4,1,1,2,4,At Risk
16065,365,1,0.85,1,1,1,3,At Risk
16066,16,5,73.48,4,3,3,10,Champions
16070,22,2,102.16,3,2,3,8,Loyal Customers
16071,44,1,19.799999999999997,3,1,2,6,Potential Customers
16072,288,1,44.550000000000004,1,1,3,5,Potential Customers
16073,291,2,94.35,1,2,3,6,Potential Customers
16076,3,11,199.53,4,4,4,12,Champions
16078,283,1,79.2,1,1,3,5,Potential Customers
16079,16,3,595.9200000000001,4,3,4,11,Champions
16080,81,3,26.240000000000002,2,3,2,7,Loyal Customers
16081,56,5,69.95,2,3,3,8,Loyal Customers
16083,100,2,63.2,2,2,3,7,Loyal Customers
16084,299,1,0.85,1,1,1,3,At Risk
16085,23,5,40.47,3,3,3,9,Loyal Customers
16086,59,6,95.75999999999999,2,4,3,9,Loyal Customers
16091,154,2,40.6,1,2,3,6,Potential Customers
16092,98,5,6.479999999999997,2,3,1,6,Potential Customers
16093,106,1,17.0,2,1,2,5,Potential Customers
16094,11,6,74.3,4,4,3,11,Champions
16096,264,1,10.08,1,1,1,3,At Risk
16097,240,1,30.0,1,1,2,4,At Risk
16098,87,7,344.55,2,4,4,10,Champions
16099,50,3,65.8,3,3,3,9,Loyal Customers
16101,9,3,5.85,4,3,1,8,Loyal Customers
16102,42,3,128.8,3,3,4,10,Champions
16103,7,6,157.3,4,4,4,12,Champions
16104,61,1,17.85,2,1,2,5,Potential Customers
16105,248,1,15.6,1,1,2,4,At Risk
16106,65,1,19.799999999999997,2,1,2,5,Potential Customers
16107,17,7,636.0,3,4,4,11,Champions
16108,84,2,-1.4399999999999977,2,2,1,5,Returned/Churned
16109,218,2,126.96,1,2,4,7,Loyal Customers
16110,45,3,18.95,3,3,2,8,Loyal Customers
16112,143,4,58.72,2,3,3,8,Loyal Customers
16113,183,1,15.12,1,1,2,4,At Risk
16114,170,1,17.700000000000003,1,1,2,4,At Risk
16115,9,8,49.76,4,4,3,11,Champions
16116,205,2,-6.379999999999999,1,2,1,4,Returned/Churned
16117,189,1,7.8,1,1,1,3,At Risk
16119,8,2,27.78,4,2,2,8,Loyal Customers
16120,59,5,180.55,2,3,4,9,Loyal Customers
16121,57,2,7.15,2,2,1,5,Potential Customers
16122,73,4,167.16000000000003,2,3,4,9,Loyal Customers
16123,51,1,15.0,2,1,1,4,At Risk
16124,316,2,25.4,1,2,2,5,Potential Customers
16125,367,1,15.9,1,1,2,4,At Risk
16126,29,4,227.4,3,3,4,10,Champions
16127,39,1,19.5,3,1,2,6,Potential Customers
16128,17,5,123.58000000000001,3,3,4,10,Champions
16131,51,6,167.24,2,4,4,10,Champions
16133,3,46,1417.9,4,4,4,12,Champions
16134,21,3,15.3,3,3,2,8,Loyal Customers
16135,262,1,175.2,1,1,4,6,Potential Customers
16136,59,3,85.88000000000001,2,3,3,8,Loyal Customers
16138,368,1,-7.95,1,1,1,3,Returned/Churned
16139,18,3,50.519999999999996,3,3,3,9,Loyal Customers
16140,52,4,112.27,2,3,4,9,Loyal Customers
16141,88,1,17.85,2,1,2,5,Potential Customers
16142,249,1,19.8,1,1,2,4,At Risk
16143,3,7,99.2,4,4,3,11,Champions
16144,246,1,175.2,1,1,4,6,Potential Customers
16145,8,18,182.45000000000002,4,4,4,12,Champions
16146,157,3,247.8,1,3,4,8,Loyal Customers
16147,133,1,16.5,2,1,2,5,Potential Customers
16148,296,1,76.32000000000001,1,1,3,5,Potential Customers
16149,4,2,29.52,4,2,2,8,Loyal Customers
16150,38,10,45.2,3,4,3,10,Champions
16152,268,1,81.6,1,1,3,5,Potential Customers
16153,49,5,75.0,3,3,3,9,Loyal Customers
16156,8,13,86.59,4,4,3,11,Champions
16157,15,4,91.5,4,3,3,10,Champions
16159,281,1,15.0,1,1,1,3,At Risk
16160,64,4,110.61,2,3,4,9,Loyal Customers
16161,1,26,110.47,4,4,4,12,Champions
16162,252,1,25.5,1,1,2,4,At Risk
16163,225,3,204.0,1,3,4,8,Loyal Customers
16164,17,4,28.129999999999995,3,3,2,8,Loyal Customers
16168,10,28,1402.76,4,4,4,12,Champions
16169,8,4,79.12,4,3,3,10,Champions
16170,50,7,124.3,3,4,4,11,Champions
16171,59,1,23.4,2,1,2,5,Potential Customers
16172,95,5,105.60000000000001,2,3,3,8,Loyal Customers
16173,15,7,106.0,4,4,3,11,Champions
16174,126,3,439.8,2,3,4,9,Loyal Customers
16175,94,4,55.47,2,3,3,8,Loyal Customers
16177,50,1,23.4,3,1,2,6,Potential Customers
16178,138,1,17.4,2,1,2,5,Potential Customers
16179,60,1,5.04,2,1,1,4,At Risk
16180,100,10,364.85,2,4,4,10,Champions
16181,73,1,11.9,2,1,1,4,At Risk
16182,72,4,862.0,2,3,4,9,Loyal Customers
16183,67,1,34.68,2,1,2,5,Potential Customers
16184,64,7,119.05000000000001,2,4,4,10,Champions
16185,16,2,47.25,4,2,3,9,Loyal Customers
16186,22,13,182.22,3,4,4,11,Champions
16187,31,17,398.46000000000004,3,4,4,11,Champions
16188,44,4,52.09,3,3,3,9,Loyal Customers
16189,15,2,34.8,4,2,2,8,Loyal Customers
16190,40,1,27.04,3,1,2,6,Potential Customers
16191,2,25,607.9899999999999,4,4,4,12,Champions
16193,236,1,25.200000000000003,1,1,2,4,At Risk
16198,75,1,20.28,2,1,2,5,Potential Customers
16200,4,2,35.15,4,2,2,8,Loyal Customers
16201,3,5,67.07,4,3,3,10,Champions
16202,360,1,14.850000000000001,1,1,1,3,At Risk
16203,58,5,58.95,2,3,3,8,Loyal Customers
16204,23,1,8.32,3,1,1,5,Potential Customers
16205,30,4,106.55,3,3,3,9,Loyal Customers
16206,54,4,75.73,2,3,3,8,Loyal Customers
16207,25,1,50.0,3,1,3,7,Loyal Customers
16208,44,2,5.52,3,2,1,6,Potential Customers
16209,88,5,1422.72,2,3,4,9,Loyal Customers
16210,1,18,5112.96,4,4,4,12,Champions
16211,81,2,25.599999999999998,2,2,2,6,Potential Customers
16212,19,3,26.55,3,3,2,8,Loyal Customers
16213,78,1,11.7,2,1,1,4,At Risk
16214,170,3,157.20000000000002,1,3,4,8,Loyal Customers
16215,80,1,15.0,2,1,1,4,At Risk
16216,267,1,16.8,1,1,2,4,At Risk
16217,235,4,21.290000000000006,1,3,2,6,Potential Customers
16218,29,8,379.15,3,4,4,11,Champions
16221,36,3,52.05,3,3,3,9,Loyal Customers
16222,318,1,4.2,1,1,1,3,At Risk
16224,57,4,65.1,2,3,3,8,Loyal Customers
16225,44,5,96.66000000000001,3,3,3,9,Loyal Customers
16226,203,3,62.7,1,3,3,7,Loyal Customers
16227,219,2,11.800000000000002,1,2,1,4,At Risk
16229,87,2,80.2,2,2,3,7,Loyal Customers
16230,189,2,26.46,1,2,2,5,Potential Customers
16232,32,5,102.3,3,3,3,9,Loyal Customers
16233,71,5,80.73,2,3,3,8,Loyal Customers
16235,40,6,84.69,3,4,3,10,Champions
16236,78,1,15.9,2,1,2,5,Potential Customers
16239,56,3,48.400000000000006,2,3,3,8,Loyal Customers
16240,8,5,292.45,4,3,4,11,Champions
16241,9,13,113.9,4,4,4,12,Champions
16242,8,8,109.78,4,4,3,11,Champions
16243,33,2,92.5,3,2,3,8,Loyal Customers
16244,211,2,27.2,1,2,2,5,Potential Customers
16245,23,5,8.549999999999997,3,3,1,7,Loyal Customers
16247,170,1,4.95,1,1,1,3,At Risk
16248,61,1,25.200000000000003,2,1,2,5,Potential Customers
16249,52,5,111.7,2,3,4,9,Loyal Customers
16250,261,2,26.35,1,2,2,5,Potential Customers
16252,366,1,-26.0,1,1,1,3,Returned/Churned
16253,31,3,81.35999999999999,3,3,3,9,Loyal Customers
16255,16,10,79.24,4,4,3,11,Champions
16256,257,2,82.2,1,2,3,6,Potential Customers
16257,176,1,21.95,1,1,2,4,At Risk
16258,45,5,408.86,3,3,4,10,Champions
16260,50,1,70.8,3,1,3,7,Loyal Customers
16261,17,4,14.530000000000001,3,3,1,7,Loyal Customers
16262,360,1,-7.5,1,1,1,3,Returned/Churned
16265,9,11,294.58,4,4,4,12,Champions
16266,73,7,74.5,2,4,3,9,Loyal Customers
16268,71,2,33.9,2,2,2,6,Potential Customers
16270,353,1,30.0,1,1,2,4,At Risk
16271,2,6,60.82000000000001,4,4,3,11,Champions
16272,116,1,20.8,2,1,2,5,Potential Customers
16274,373,1,8.5,1,1,1,3,At Risk
16275,196,1,12.75,1,1,1,3,At Risk
16276,176,1,532.8000000000001,1,1,4,6,Potential Customers
16278,23,3,191.45,3,3,4,10,Champions
16279,21,4,37.8,3,3,2,8,Loyal Customers
16281,72,1,50.0,2,1,3,6,Potential Customers
16282,339,1,34.0,1,1,2,4,At Risk
16283,5,7,29.669999999999995,4,4,2,10,Champions
16284,31,2,2.73,3,2,1,6,Potential Customers
16287,169,1,15.600000000000001,1,1,2,4,At Risk
16292,117,2,28.55,2,2,2,6,Potential Customers
16293,8,12,134.51999999999998,4,4,4,12,Champions
16295,9,4,63.900000000000006,4,3,3,10,Champions
16297,212,4,-11.649999999999997,1,3,1,5,Returned/Churned
16298,22,3,128.10000000000002,3,3,4,10,Champions
16302,107,2,-0.4800000000000004,2,2,1,5,Returned/Churned
16303,25,4,138.15,3,3,4,10,Champions
16305,138,1,19.799999999999997,2,1,2,5,Potential Customers
16306,213,9,76.02000000000001,1,4,3,8,Loyal Customers
16308,37,4,2560.0,3,3,4,10,Champions
16309,91,3,10.09,2,3,1,6,Potential Customers
16311,17,2,38.72,3,2,2,7,Loyal Customers
16313,3,2,26.28,4,2,2,8,Loyal Customers
16315,330,1,17.88,1,1,2,4,At Risk
16316,64,12,-55.089999999999996,2,4,1,7,Returned/Churned
16317,119,3,55.5,2,3,3,8,Loyal Customers
16318,35,1,19.799999999999997,3,1,2,6,Potential Customers
16319,217,1,142.8,1,1,4,6,Potential Customers
16320,172,2,39.96,1,2,3,6,Potential Customers
16321,72,7,106.20000000000002,2,4,3,9,Loyal Customers
16322,1,2,17.5,4,2,2,8,Loyal Customers
16323,196,1,207.50000000000003,1,1,4,6,Potential Customers
16324,128,3,17.4,2,3,2,7,Loyal Customers
16325,44,5,19.800000000000008,3,3,2,8,Loyal Customers
16326,5,15,111.8,4,4,4,12,Champions
16327,14,6,77.80000000000001,4,4,3,11,Champions
16330,17,4,-0.7400000000000007,3,3,1,7,Returned/Churned
16332,28,8,32.33,3,4,2,9,Loyal Customers
16333,7,22,14418.960000000001,4,4,4,12,Champions
16337,36,1,19.8,3,1,2,6,Potential Customers
16338,157,1,11.9,1,1,1,3,At Risk
16339,284,1,1.45,1,1,1,3,At Risk
16340,107,1,0.65,2,1,1,4,At Risk
16341,24,6,94.53999999999999,3,4,3,10,Champions
16342,75,4,82.56,2,3,3,8,Loyal Customers
16343,16,2,19.95,4,2,2,8,Loyal Customers
16344,158,1,35.7,1,1,2,4,At Risk
16345,44,1,100.0,3,1,3,7,Loyal Customers
16347,11,2,15.899999999999999,4,2,2,8,Loyal Customers
16348,32,7,64.63,3,4,3,10,Champions
16349,290,1,4.25,1,1,1,3,At Risk
16350,21,5,80.0,3,3,3,9,Loyal Customers
16351,332,1,19.5,1,1,2,4,At Risk
16352,17,2,30.6,3,2,2,7,Loyal Customers
16353,3,23,3882.0000000000005,4,4,4,12,Champions
16354,63,2,41.6,2,2,3,7,Loyal Customers
16356,197,4,32.65,1,3,2,6,Potential Customers
16357,33,3,93.0,3,3,3,9,Loyal Customers
16358,1,5,85.05000000000001,4,3,3,10,Champions
16359,7,12,475.06,4,4,4,12,Champions
16360,4,8,3.9599999999999995,4,4,1,9,Loyal Customers
16361,9,4,34.54,4,3,2,9,Loyal Customers
16362,32,9,8.75,3,4,1,8,Loyal Customers
16363,53,1,35.400000000000006,2,1,2,5,Potential Customers
16364,11,2,14.849999999999998,4,2,1,7,Loyal Customers
16365,17,9,372.84999999999997,3,4,4,11,Champions
16366,18,1,30.0,3,1,2,6,Potential Customers
16367,37,2,18.7,3,2,2,7,Loyal Customers
16368,2,2,17.44,4,2,2,8,Loyal Customers
16369,18,3,52.900000000000006,3,3,3,9,Loyal Customers
16370,82,4,59.3,2,3,3,8,Loyal Customers
16372,33,2,12.15,3,2,1,6,Potential Customers
16374,66,2,4.18,2,2,1,5,Potential Customers
16376,8,3,11.260000000000002,4,3,1,8,Loyal Customers
16377,267,1,180.0,1,1,4,6,Potential Customers
16378,247,3,45.15,1,3,3,7,Loyal Customers
16379,4,5,114.46,4,3,4,11,Champions
16380,61,1,100.0,2,1,3,6,Potential Customers
16383,74,2,20.4,2,2,2,6,Potential Customers
16384,89,2,34.7,2,2,2,6,Potential Customers
16385,60,3,16.63,2,3,2,7,Loyal Customers
16386,28,2,10.85,3,2,1,6,Potential Customers
16387,322,1,15.0,1,1,1,3,At Risk
16389,53,5,147.60000000000002,2,3,4,9,Loyal Customers
16392,269,1,5.0,1,1,1,3,At Risk
16393,2,20,85.46,4,4,3,11,Champions
16394,50,9,175.17,3,4,4,11,Champions
16395,60,5,33.0,2,3,2,7,Loyal Customers
16398,144,4,54.65,1,3,3,7,Loyal Customers
16399,19,2,13.65,3,2,1,6,Potential Customers
16400,94,1,15.0,2,1,1,4,At Risk
16401,1,20,447.13,4,4,4,12,Champions
16402,264,2,19.1,1,2,2,5,Potential Customers
16403,302,2,14.85,1,2,1,4,At Risk
16404,70,1,15.600000000000001,2,1,2,5,Potential Customers
16405,302,2,68.65,1,2,3,6,Potential Customers
16406,18,1,2.55,3,1,1,5,Potential Customers
16407,12,10,137.6,4,4,4,12,Champions
16409,36,5,62.9,3,3,3,9,Loyal Customers
16411,19,2,7.6499999999999995,3,2,1,6,Potential Customers
16412,53,1,16.6,2,1,2,5,Potential Customers
16413,56,1,5.9,2,1,1,4,At Risk
16414,21,2,31.8,3,2,2,7,Loyal Customers
16415,44,1,2.1,3,1,1,5,Potential Customers
16416,26,4,154.17,3,3,4,10,Champions
16418,44,3,23.35,3,3,2,8,Loyal Customers
16419,112,7,137.78,2,4,4,10,Champions
16422,17,75,4069.81,3,4,4,11,Champions
16423,24,1,5.04,3,1,1,5,Potential Customers
16424,191,2,-35.1,1,2,1,4,Returned/Churned
16425,302,1,31.8,1,1,2,4,At Risk
16426,2,10,160.75,4,4,4,12,Champions
16427,263,2,20.639999999999997,1,2,2,5,Potential Customers
16428,81,1,-2.95,2,1,1,4,Returned/Churned
16429,106,1,4.95,2,1,1,4,At Risk
16430,57,1,25.0,2,1,2,5,Potential Customers
16431,213,3,16.13,1,3,2,6,Potential Customers
16432,64,1,30.599999999999998,2,1,2,5,Potential Customers
16433,28,1,6.76,3,1,1,5,Potential Customers
16434,29,7,110.03,3,4,3,10,Champions
16438,5,5,57.400000000000006,4,3,3,10,Champions
16440,7,5,61.339999999999996,4,3,3,10,Champions
16441,67,2,27.1,2,2,2,6,Potential Customers
16442,1,3,8.91,4,3,1,8,Loyal Customers
16444,46,5,16.15,3,3,2,8,Loyal Customers
16445,33,1,1.25,3,1,1,5,Potential Customers
16446,0,3,1.6499999999941792,4,3,1,8,Loyal Customers
16447,135,1,19.9,2,1,2,5,Potential Customers
16448,198,1,10.5,1,1,1,3,At Risk
16449,190,3,48.86,1,3,3,7,Loyal Customers
16450,149,1,40.56,1,1,3,5,Potential Customers
16451,87,1,6.72,2,1,1,4,At Risk
16454,44,3,-8.15,3,3,1,7,Returned/Churned
16455,63,7,129.9,2,4,4,10,Champions
16456,99,5,74.05000000000001,2,3,3,8,Loyal Customers
16457,218,1,35.7,1,1,2,4,At Risk
16458,2,18,350.18,4,4,4,12,Champions
16460,28,3,24.83,3,3,2,8,Loyal Customers
16461,177,1,9.95,1,1,1,3,At Risk
16462,64,4,102.0,2,3,3,8,Loyal Customers
16463,21,7,28.78000000000001,3,4,2,9,Loyal Customers
16464,19,3,15.200000000000001,3,3,2,8,Loyal Customers
16466,33,7,67.17999999999999,3,4,3,10,Champions
16468,74,1,62.400000000000006,2,1,3,6,Potential Customers
16469,23,4,4.28,3,3,1,7,Loyal Customers
16470,51,5,3.5199999999999996,2,3,1,6,Potential Customers
16471,274,1,15.8,1,1,2,4,At Risk
16473,164,4,45.75,1,3,3,7,Loyal Customers
16474,7,11,33.970000000000006,4,4,2,10,Champions
16475,88,4,159.3,2,3,4,9,Loyal Customers
16477,63,7,137.35000000000002,2,4,4,10,Champions
16478,25,3,77.7,3,3,3,9,Loyal Customers
16479,10,2,40.6,4,2,3,9,Loyal Customers
16480,75,1,10.5,2,1,1,4,At Risk
16482,15,1,6.959999999999999,4,1,1,6,Potential Customers
16483,192,1,14.95,1,1,1,3,At Risk
16484,173,3,1.7999999999999972,1,3,1,5,Potential Customers
16485,77,1,7.5,2,1,1,4,At Risk
16488,33,4,104.65,3,3,3,9,Loyal Customers
16491,46,1,20.28,3,1,2,6,Potential Customers
16493,72,6,62.849999999999994,2,4,3,9,Loyal Customers
16494,296,1,40.56,1,1,3,5,Potential Customers
16495,3,3,11.549999999999999,4,3,1,8,Loyal Customers
16496,8,4,31.07,4,3,2,9,Loyal Customers
16497,49,6,149.67000000000002,3,4,4,11,Champions
16498,161,3,-0.7500000000000018,1,3,1,5,Returned/Churned
16499,360,5,-3.8499999999999988,1,3,1,5,Returned/Churned
16500,4,6,282.66,4,4,4,12,Champions
16503,106,5,80.75,2,3,3,8,Loyal Customers
16504,25,1,1.56,3,1,1,5,Potential Customers
16505,31,1,358.56000000000006,3,1,4,8,Loyal Customers
16506,19,2,70.5,3,2,3,8,Loyal Customers
16509,296,1,76.5,1,1,3,5,Potential Customers
16510,372,1,19.9,1,1,2,4,At Risk
16511,21,3,7.35,3,3,1,7,Loyal Customers
16513,4,4,241.2,4,3,4,11,Champions
16515,52,5,61.449999999999996,2,3,3,8,Loyal Customers
16516,30,1,17.4,3,1,2,6,Potential Customers
16517,277,1,14.75,1,1,1,3,At Risk
16518,61,3,19.25,2,3,2,7,Loyal Customers
16519,25,2,17.4,3,2,2,7,Loyal Customers
16520,186,4,10.3,1,3,1,5,Potential Customers
16523,1,28,547.62,4,4,4,12,Champions
16525,2,29,1974.5400000000002,4,4,4,12,Champions
16526,171,1,13.52,1,1,1,3,At Risk
16527,81,1,8.25,2,1,1,4,At Risk
16528,3,1,9.48,4,1,1,6,Potential Customers
16529,190,1,5.95,1,1,1,3,At Risk
16531,22,7,142.07999999999998,3,4,4,11,Champions
16532,17,3,4516.8,3,3,4,10,Champions
16533,19,5,3.830000000000001,3,3,1,7,Loyal Customers
16535,5,1,15.0,4,1,1,6,Potential Customers
16536,107,2,-1.629999999999999,2,2,1,5,Returned/Churned
16539,2,4,221.1,4,3,4,11,Champions
16542,53,1,53.1,2,1,3,6,Potential Customers
16545,164,1,25.200000000000003,1,1,2,4,At Risk
16546,290,3,30.000000000000007,1,3,2,6,Potential Customers
16549,10,10,30.279999999999998,4,4,2,10,Champions
16550,108,9,83.64999999999999,2,4,3,9,Loyal Customers
16551,95,3,53.64,2,3,3,8,Loyal Customers
16552,242,2,44.74,1,2,3,6,Potential Customers
16553,163,14,1020.6100000000001,1,4,4,9,Loyal Customers
16554,3,7,-19.950000000000003,4,4,1,9,Returned/Churned
16555,35,2,36.8,3,2,2,7,Loyal Customers
16556,66,7,96.48,2,4,3,9,Loyal Customers
16557,24,2,42.5,3,2,3,8,Loyal Customers
16558,0,24,378.66,4,4,4,12,Champions
16560,21,3,4.949999999999999,3,3,1,7,Loyal Customers
16561,5,2,35.1,4,2,2,8,Loyal Customers
16563,53,1,15.0,2,1,1,4,At Risk
16565,364,1,17.85,1,1,2,4,At Risk
16566,15,6,298.40999999999997,4,4,4,12,Champions
16567,194,2,32.85,1,2,2,5,Potential Customers
16569,3,1,45.0,4,1,3,8,Loyal Customers
16570,8,15,155.36,4,4,4,12,Champions
16571,3,5,54.75,4,3,3,10,Champions
16572,127,4,28.35,2,3,2,7,Loyal Customers
16573,73,4,31.1,2,3,2,7,Loyal Customers
16574,71,1,15.0,2,1,1,4,At Risk
16579,365,1,-30.599999999999998,1,1,1,3,Returned/Churned
16581,155,2,-7.5000000000000036,1,2,1,4,Returned/Churned
16582,113,1,162.72,2,1,4,7,Loyal Customers
16583,373,1,15.0,1,1,1,3,At Risk
16584,80,3,113.15,2,3,4,9,Loyal Customers
16586,248,1,18.0,1,1,2,4,At Risk
16587,232,1,15.0,1,1,1,3,At Risk
16589,71,3,43.85,2,3,3,8,Loyal Customers
16591,68,1,3.4,2,1,1,4,At Risk
16592,4,19,245.07999999999998,4,4,4,12,Champions
16593,50,3,81.19999999999999,3,3,3,9,Loyal Customers
16594,75,1,1.25,2,1,1,4,At Risk
16595,61,1,10.5,2,1,1,4,At Risk
16596,15,2,40.050000000000004,4,2,3,9,Loyal Customers
16597,4,1,20.52,4,1,2,7,Loyal Customers
16598,277,2,5.549999999999999,1,2,1,4,At Risk
16600,4,6,88.9,4,4,3,11,Champions
16601,40,1,17.4,3,1,2,6,Potential Customers
16602,31,2,-4.800000000000001,3,2,1,6,Returned/Churned
16603,74,2,19.6,2,2,2,6,Potential Customers
16607,17,16,261.49,3,4,4,11,Champions
16609,15,9,136.81,4,4,4,12,Champions
16610,219,1,17.700000000000003,1,1,2,4,At Risk
16611,186,2,-3.46,1,2,1,4,Returned/Churned
16612,32,4,59.06,3,3,3,9,Loyal Customers
16613,70,1,16.6,2,1,2,5,Potential Customers
16614,182,1,15.600000000000001,1,1,2,4,At Risk
16616,15,2,25.08,4,2,2,8,Loyal Customers
16617,235,1,53.1,1,1,3,5,Potential Customers
16618,31,6,96.66,3,4,3,10,Champions
16619,253,2,1.4999999999999982,1,2,1,4,At Risk
16620,3,2,40.3,4,2,3,9,Loyal Customers
16621,51,4,78.1,2,3,3,8,Loyal Customers
16623,245,1,8.850000000000001,1,1,1,3,At Risk
16624,80,2,21.15,2,2,2,6,Potential Customers
16625,274,1,8.5,1,1,1,3,At Risk
16626,0,20,846.12,4,4,4,12,Champions
16627,79,1,18.72,2,1,2,5,Potential Customers
16628,29,6,186.24,3,4,4,11,Champions
16629,73,2,7.56,2,2,1,5,Potential Customers
16633,17,7,156.2,3,4,4,11,Champions
16634,222,2,83.1,1,2,3,6,Potential Customers
16637,32,5,64.02000000000001,3,3,3,9,Loyal Customers
16638,22,11,200.51,3,4,4,11,Champions
16639,25,4,59.669999999999995,3,3,3,9,Loyal Customers
16641,105,1,17.700000000000003,2,1,2,5,Potential Customers
16642,4,3,72.9,4,3,3,10,Champions
16643,245,1,27.0,1,1,2,4,At Risk
16644,177,2,24.14,1,2,2,5,Potential Customers
16647,169,2,22.439999999999998,1,2,2,5,Potential Customers
16648,38,2,-1.5,3,2,1,6,Returned/Churned
16650,71,1,5.04,2,1,1,4,At Risk
16652,53,11,363.77000000000004,2,4,4,10,Champions
16653,16,3,73.91,4,3,3,10,Champions
16654,141,5,98.05000000000001,2,3,3,8,Loyal Customers
16655,17,6,395.92,3,4,4,11,Champions
16656,22,21,1677.31,3,4,4,11,Champions
16657,9,4,40.59,4,3,3,10,Champions
16658,368,1,5.04,1,1,1,3,At Risk
16659,189,1,20.4,1,1,2,4,At Risk
16660,16,5,136.15999999999997,4,3,4,11,Champions
16665,362,1,25.5,1,1,2,4,At Risk
16666,19,1,1.9500000000000002,3,1,1,5,Potential Customers
16667,68,2,29.1,2,2,2,6,Potential Customers
16668,15,6,79.97999999999999,4,4,3,11,Champions
16669,23,4,45.15,3,3,3,9,Loyal Customers
16670,16,17,120.72,4,4,4,12,Champions
16671,28,3,1050.39,3,3,4,10,Champions
16672,2,23,1399.13,4,4,4,12,Champions
16674,54,2,9.7,2,2,1,5,Potential Customers
16676,33,5,50.68,3,3,3,9,Loyal Customers
16678,2,17,211.45,4,4,4,12,Champions
16679,366,1,102.0,1,1,3,5,Potential Customers
16680,43,1,16.5,3,1,2,6,Potential Customers
16681,72,6,417.96000000000004,2,4,4,10,Champions
16682,4,5,230.35999999999999,4,3,4,11,Champions
16684,4,31,7188.2,4,4,4,12,Champions
16685,61,2,10.75,2,2,1,5,Potential Customers
16686,47,9,39.95,3,4,3,10,Champions
16688,1,4,68.84,4,3,3,10,Champions
16689,75,3,63.339999999999996,2,3,3,8,Loyal Customers
16690,43,3,50.25,3,3,3,9,Loyal Customers
16692,256,2,158.5,1,2,4,7,Loyal Customers
16693,68,2,31.3,2,2,2,6,Potential Customers
16696,135,4,301.5,2,3,4,9,Loyal Customers
16697,241,1,0.95,1,1,1,3,At Risk
16698,226,2,1020.0,1,2,4,7,Loyal Customers
16700,8,17,255.48000000000002,4,4,4,12,Champions
16701,8,18,621.95,4,4,4,12,Champions
16705,0,29,1321.21,4,4,4,12,Champions
16706,37,3,33.3,3,3,2,8,Loyal Customers
16708,45,1,19.8,3,1,2,6,Potential Customers
16709,84,5,175.2,2,3,4,9,Loyal Customers
16710,19,10,105.33,3,4,3,10,Champions
16711,3,5,617.5200000000001,4,3,4,11,Champions
