InvoiceNo,Quantity,InvoiceDate,UnitPrice,CustomerID,TotalPrice
558917,24,2011-07-05 09:34:00,34.95,12980,838.8000000000001
558918,2,2011-07-05 09:53:00,9.95,15646,19.9
558919,10,2011-07-05 09:56:00,1.65,15078,16.5
558920,4,2011-07-05 09:57:00,4.95,15078,19.8
558921,10,2011-07-05 09:57:00,2.08,15078,20.8
558922,4,2011-07-05 10:06:00,6.75,16782,27.0
558923,2,2011-07-05 10:06:00,9.95,16837,19.9
558924,24,2011-07-05 10:07:00,0.42,15785,10.08
558925,12,2011-07-05 10:08:00,1.45,15785,17.4
558926,10,2011-07-05 10:21:00,2.08,17469,20.8
558927,10,2011-07-05 10:23:00,2.08,18177,20.8
558933,10,2011-07-05 10:39:00,2.08,16098,20.8
558959,4,2011-07-05 10:54:00,7.9,16103,31.6
558963,48,2011-07-05 10:57:00,1.45,14235,69.6
558964,80,2011-07-05 10:58:00,1.45,14235,116.0
C558969,-1,2011-07-05 11:01:00,3.75,16729,-3.75
558970,2,2011-07-05 11:10:00,10.4,18232,20.8
558990,12,2011-07-05 11:30:00,0.83,13489,9.959999999999999
558991,1,2011-07-05 11:32:00,5.95,14606,5.95
558992,12,2011-07-05 11:36:00,1.65,14223,19.799999999999997
558993,2,2011-07-05 11:49:00,2.1,16729,4.2
558994,50,2011-07-05 11:58:00,4.15,13854,207.50000000000003
558995,24,2011-07-05 12:03:00,1.25,17671,30.0
558996,2,2011-07-05 12:11:00,8.5,13085,17.0
558999,3,2011-07-05 12:15:00,5.45,15806,16.35
559000,2,2011-07-05 12:15:00,2.95,14099,5.9
559001,40,2011-07-05 12:17:00,1.45,18198,58.0
559002,100,2011-07-05 12:18:00,0.36,12971,36.0
C559003,-6,2011-07-05 12:19:00,3.75,13089,-22.5
559004,4,2011-07-05 12:23:00,8.5,12428,34.0
559005,10,2011-07-05 12:39:00,1.25,13183,12.5
559006,24,2011-07-05 12:41:00,1.65,14905,39.599999999999994
C559007,-11,2011-07-05 12:42:00,2.08,13534,-22.880000000000003
C559008,-1,2011-07-05 12:44:00,3.75,15518,-3.75
559009,6,2011-07-05 12:47:00,5.75,15549,34.5
559010,6,2011-07-05 12:50:00,4.95,14911,29.700000000000003
559011,10,2011-07-05 12:50:00,1.65,17049,16.5
C559012,-6,2011-07-05 12:50:00,3.25,17017,-19.5
559013,3,2011-07-05 12:52:00,5.95,13414,17.85
559014,36,2011-07-05 12:53:00,1.65,14262,59.4
559015,10,2011-07-05 12:53:00,6.75,13098,67.5
559016,12,2011-07-05 13:01:00,1.25,14051,15.0
559017,8,2011-07-05 13:06:00,2.95,14034,23.6
559018,1,2011-07-05 13:07:00,4.95,18203,4.95
C559019,-48,2011-07-05 13:10:00,1.25,14034,-60.0
559020,3,2011-07-05 13:15:00,2.08,14034,6.24
559021,144,2011-07-05 13:16:00,1.06,16525,152.64000000000001
C559022,-3,2011-07-05 13:18:00,1.65,13021,-4.949999999999999
559023,216,2011-07-05 13:19:00,0.42,18142,90.72
559024,24,2011-07-05 13:38:00,0.42,16616,10.08
559025,2,2011-07-05 13:56:00,5.95,16338,11.9
559026,60,2011-07-05 14:20:00,1.25,16146,75.0
559027,24,2011-07-05 14:24:00,1.25,17046,30.0
559028,20,2011-07-05 14:27:00,0.85,12839,17.0
559029,12,2011-07-05 14:42:00,0.83,16316,9.959999999999999
C559030,-1,2011-07-05 14:51:00,1.95,16571,-1.95
559032,12,2011-07-05 14:53:00,6.75,17511,81.0
C559031,-250,2011-07-05 14:53:00,0.42,15985,-105.0
C559033,-1,2011-07-05 14:54:00,10.95,17389,-10.95
559034,25,2011-07-05 14:56:00,0.42,13109,10.5
559035,8,2011-07-05 15:12:00,4.95,13695,39.6
559036,3,2011-07-05 15:14:00,29.95,12637,89.85
559044,360,2011-07-05 15:37:00,0.42,17306,151.2
559045,24,2011-07-05 15:40:00,0.55,14352,13.200000000000001
559046,12,2011-07-05 15:41:00,3.25,14352,39.0
559047,10,2011-07-05 15:44:00,0.85,13082,8.5
559048,480,2011-07-05 15:48:00,0.4,13027,192.0
C559049,-2,2011-07-05 15:50:00,8.95,12494,-17.9
559050,288,2011-07-05 16:08:00,0.36,13694,103.67999999999999
559056,12,2011-07-06 09:15:00,2.55,14645,30.599999999999998
559057,12,2011-07-06 09:46:00,2.95,13089,35.400000000000006
559058,24,2011-07-06 09:49:00,1.45,12407,34.8
559060,12,2011-07-06 10:00:00,1.45,15738,17.4
C559059,-1,2011-07-06 10:00:00,15.0,13338,-15.0
559061,2,2011-07-06 10:04:00,0.65,17220,1.3
559062,144,2011-07-06 10:09:00,0.19,13253,27.36
559063,25,2011-07-06 10:10:00,0.42,17220,10.5
559064,12,2011-07-06 10:15:00,1.45,15673,17.4
559068,1,2011-07-06 10:41:00,0.85,17841,0.85
559070,12,2011-07-06 10:41:00,1.65,13468,19.799999999999997
C559079,-1,2011-07-06 10:44:00,1.25,17841,-1.25
559091,1,2011-07-06 10:47:00,1.65,17905,1.65
559092,6,2011-07-06 10:48:00,2.1,16829,12.600000000000001
559095,24,2011-07-06 10:49:00,1.25,13198,30.0
559096,72,2011-07-06 10:52:00,2.62,12830,188.64000000000001
559097,6,2011-07-06 10:59:00,4.95,17562,29.700000000000003
559098,192,2011-07-06 11:02:00,1.85,16029,355.20000000000005
559106,2,2011-07-06 11:10:00,7.95,15889,15.9
C559105,-1,2011-07-06 11:10:00,2.08,16393,-2.08
559107,1,2011-07-06 11:22:00,6.25,15334,6.25
559108,48,2011-07-06 11:42:00,1.48,13094,71.03999999999999
559109,1,2011-07-06 11:52:00,8.5,15021,8.5
559110,120,2011-07-06 11:52:00,4.95,14145,594.0
559111,48,2011-07-06 11:54:00,0.65,17440,31.200000000000003
559112,2,2011-07-06 11:59:00,4.95,17315,9.9
559113,100,2011-07-06 12:08:00,0.85,13217,85.0
559120,2,2011-07-06 12:18:00,1.65,16393,3.3
559121,8,2011-07-06 12:18:00,3.95,13599,31.6
559122,24,2011-07-06 12:22:00,0.75,15159,18.0
559123,12,2011-07-06 12:26:00,0.83,17341,9.959999999999999
559124,4,2011-07-06 12:31:00,12.75,14621,51.0
559125,15,2011-07-06 12:32:00,2.1,13985,31.5
559126,10,2011-07-06 12:33:00,1.45,17341,14.5
559127,15,2011-07-06 12:33:00,2.1,15971,31.5
559128,1,2011-07-06 12:39:00,5.95,17238,5.95
559129,8,2011-07-06 12:50:00,3.75,17705,30.0
559130,24,2011-07-06 12:56:00,3.39,15189,81.36
559131,80,2011-07-06 13:04:00,1.69,18144,135.2
559132,20,2011-07-06 13:06:00,1.25,15053,25.0
559133,22,2011-07-06 13:13:00,2.08,17861,45.760000000000005
559134,10,2011-07-06 13:14:00,2.08,12700,20.8
559135,8,2011-07-06 13:18:00,1.25,12455,10.0
C559136,-1,2011-07-06 13:21:00,4.25,17511,-4.25
559137,8,2011-07-06 13:25:00,0.65,17861,5.2
559138,10,2011-07-06 13:35:00,6.75,16919,67.5
559139,20,2011-07-06 13:41:00,6.75,15061,135.0
C559140,-12,2011-07-06 13:42:00,1.45,13420,-17.4
559141,7,2011-07-06 13:56:00,2.08,15311,14.56
559142,2,2011-07-06 14:01:00,8.5,17719,17.0
559143,1,2011-07-06 14:04:00,2.95,15581,2.95
559144,12,2011-07-06 14:17:00,0.62,12921,7.4399999999999995
559145,480,2011-07-06 14:17:00,0.55,17404,264.0
559146,20,2011-07-06 14:18:00,2.08,12921,41.6
559148,40,2011-07-06 14:41:00,1.65,12450,66.0
C559149,-5,2011-07-06 14:47:00,2.95,17469,-14.75
559150,4,2011-07-06 14:59:00,3.75,14002,15.0
559151,6,2011-07-06 15:02:00,1.25,17389,7.5
559152,24,2011-07-06 15:02:00,0.85,14214,20.4
559153,4,2011-07-06 15:10:00,4.15,13804,16.6
559154,3,2011-07-06 15:15:00,4.95,17045,14.850000000000001
559155,12,2011-07-06 15:49:00,0.42,13418,5.04
559156,6,2011-07-06 15:50:00,4.15,13418,24.900000000000002
559157,5,2011-07-06 15:53:00,2.95,13999,14.75
559158,6,2011-07-06 16:03:00,1.65,17428,9.899999999999999
559160,4,2011-07-06 16:15:00,5.45,17293,21.8
559164,96,2011-07-06 16:39:00,0.64,16422,61.44
559165,1,2011-07-06 16:40:00,8.5,12977,8.5
559167,1,2011-07-06 16:54:00,1.45,17997,1.45
559168,1,2011-07-06 17:05:00,0.95,13263,0.95
559169,50,2011-07-06 17:25:00,0.42,16722,21.0
559170,1,2011-07-06 17:31:00,7.95,16942,7.95
559171,10,2011-07-07 08:21:00,0.85,17651,8.5
559172,12,2011-07-07 08:22:00,5.45,17651,65.4
559173,6,2011-07-07 10:03:00,2.55,12540,15.299999999999999
559174,20,2011-07-07 10:04:00,0.75,18263,15.0
C559175,-11,2011-07-07 10:17:00,4.25,12507,-46.75
559185,12,2011-07-07 10:20:00,1.65,15512,19.799999999999997
559187,11,2011-07-07 10:20:00,4.25,12507,46.75
C559189,-16,2011-07-07 10:25:00,0.59,12626,-9.44
C559193,-1,2011-07-07 10:26:00,1.95,12379,-1.95
559199,12,2011-07-07 10:28:00,4.15,15288,49.800000000000004
559200,3,2011-07-07 10:36:00,4.15,13291,12.450000000000001
559201,2,2011-07-07 10:39:00,8.5,14217,17.0
559202,12,2011-07-07 10:40:00,0.75,13583,9.0
559203,200,2011-07-07 10:43:00,4.15,17723,830.0000000000001
559204,100,2011-07-07 11:02:00,2.55,13798,254.99999999999997
559205,96,2011-07-07 11:10:00,1.06,18073,101.76
559206,96,2011-07-07 11:12:00,1.06,18073,101.76
559237,120,2011-07-07 11:36:00,2.1,15267,252.0
C559252,-4,2011-07-07 11:42:00,34.95,12980,-139.8
C559253,-1,2011-07-07 11:44:00,4.15,12472,-4.15
559254,12,2011-07-07 11:56:00,1.65,16814,19.799999999999997
559255,1440,2011-07-07 12:04:00,0.4,13027,576.0
559256,12,2011-07-07 12:10:00,1.65,15249,19.799999999999997
559289,1,2011-07-07 12:22:00,1.65,15719,1.65
559293,1,2011-07-07 12:29:00,1.65,16743,1.65
C559294,-20,2011-07-07 12:29:00,2.08,17861,-41.6
559295,4,2011-07-07 12:32:00,4.95,12362,19.8
559297,13,2011-07-07 12:36:00,0.39,16743,5.07
559298,12,2011-07-07 12:38:00,1.25,12471,15.0
559299,10,2011-07-07 12:39:00,2.08,16929,20.8
559300,12,2011-07-07 12:40:00,1.45,12471,17.4
559301,6,2011-07-07 12:41:00,4.15,13842,24.900000000000002
559302,1,2011-07-07 12:47:00,9.95,14527,9.95
C559303,-2,2011-07-07 12:49:00,1.95,13510,-3.9
559305,1,2011-07-07 12:56:00,9.95,17892,9.95
559306,9,2011-07-07 13:02:00,4.95,18236,44.550000000000004
559307,1,2011-07-07 13:02:00,1.25,15356,1.25
559308,8,2011-07-07 13:05:00,1.95,13158,15.6
C559309,-4,2011-07-07 13:18:00,3.75,17719,-15.0
559310,24,2011-07-07 13:33:00,0.75,15505,18.0
559311,6,2011-07-07 13:35:00,12.75,14459,76.5
559312,1,2011-07-07 13:43:00,12.75,14180,12.75
559313,12,2011-07-07 13:44:00,1.25,16325,15.0
559315,50,2011-07-07 13:52:00,4.15,13456,207.50000000000003
559316,6,2011-07-07 13:54:00,3.25,12647,19.5
559317,2,2011-07-07 14:03:00,2.95,17611,5.9
559318,2,2011-07-07 14:08:00,1.95,18013,3.9
559319,24,2011-07-07 14:11:00,0.42,18013,10.08
559320,24,2011-07-07 14:18:00,0.85,13208,20.4
559321,6,2011-07-07 14:30:00,2.89,17069,17.34
559322,300,2011-07-07 14:46:00,1.79,15769,537.0
559323,48,2011-07-07 14:55:00,0.85,12971,40.8
559324,48,2011-07-07 14:56:00,2.55,12971,122.39999999999999
559325,18,2011-07-07 15:06:00,2.1,17560,37.800000000000004
559326,1,2011-07-07 15:16:00,16.95,13835,16.95
559327,12,2011-07-07 15:21:00,2.1,13681,25.200000000000003
559328,24,2011-07-07 15:31:00,1.25,13743,30.0
559329,48,2011-07-07 15:41:00,0.39,15241,18.72
559330,12,2011-07-07 15:44:00,1.25,17696,15.0
559331,8,2011-07-07 15:45:00,0.85,16156,6.8
559332,6,2011-07-07 15:46:00,2.95,14021,17.700000000000003
559333,96,2011-07-07 15:47:00,0.12,16112,11.52
C559334,-6,2011-07-07 15:50:00,2.95,16581,-17.700000000000003
559336,2,2011-07-07 16:17:00,2.08,17315,4.16
559339,24,2011-07-07 16:49:00,0.65,13752,15.600000000000001
559340,6,2011-07-07 16:51:00,2.95,13699,17.700000000000003
559341,20,2011-07-07 16:56:00,2.08,15144,41.6
559342,48,2011-07-07 16:59:00,0.85,14493,40.8
559343,1,2011-07-07 17:01:00,4.25,17961,4.25
C559344,-1,2011-07-07 17:09:00,15.95,17837,-15.95
C559345,-408,2011-07-07 17:16:00,1.06,13984,-432.48
559346,8,2011-07-07 17:19:00,1.69,13486,13.52
C559347,-1,2011-07-07 17:22:00,2.88,18072,-2.88
C559348,-1,2011-07-07 17:25:00,1.95,16550,-1.95
559349,4,2011-07-07 17:33:00,7.5,15150,30.0
559350,4,2011-07-07 17:35:00,3.75,16842,15.0
C559351,-48,2011-07-07 17:42:00,1.25,13408,-60.0
559352,1,2011-07-07 17:47:00,1.65,17837,1.65
559353,5,2011-07-07 17:56:00,12.75,13302,63.75
559354,4,2011-07-07 18:02:00,4.95,16012,19.8
559355,6,2011-07-07 18:14:00,3.75,17007,22.5
559356,12,2011-07-07 18:29:00,1.65,15416,19.799999999999997
559357,40,2011-07-07 18:56:00,2.55,17107,102.0
559358,6,2011-07-07 19:14:00,2.95,15675,17.700000000000003
559359,6,2011-07-07 19:18:00,1.25,14702,7.5
559360,3,2011-07-07 19:54:00,4.95,14657,14.850000000000001
559361,1,2011-07-07 20:07:00,7.95,17312,7.95
559362,12,2011-07-08 08:43:00,0.83,12635,9.959999999999999
559363,10,2011-07-08 08:45:00,2.08,16091,20.8
559364,10,2011-07-08 08:48:00,2.08,17735,20.8
559366,6,2011-07-08 09:03:00,2.08,13102,12.48
559367,3,2011-07-08 09:38:00,4.95,13013,14.850000000000001
559368,10,2011-07-08 09:38:00,2.08,17031,20.8
559369,16,2011-07-08 10:00:00,0.65,14388,10.4
559370,12,2011-07-08 10:01:00,0.83,17042,9.959999999999999
559371,12,2011-07-08 10:20:00,2.95,14264,35.400000000000006
559372,8,2011-07-08 10:23:00,1.69,12461,13.52
559401,3,2011-07-08 10:49:00,0.85,15039,2.55
C559417,-1,2011-07-08 11:08:00,4.95,13115,-4.95
559418,10,2011-07-08 11:36:00,1.25,12681,12.5
559419,24,2011-07-08 11:41:00,3.75,16029,90.0
559420,8,2011-07-08 11:52:00,1.69,17663,13.52
559421,12,2011-07-08 11:55:00,0.85,12648,10.2
559422,10,2011-07-08 12:00:00,0.85,12553,8.5
559424,1,2011-07-08 12:14:00,1.25,18121,1.25
559436,1,2011-07-08 12:18:00,16.95,15901,16.95
559441,4,2011-07-08 12:22:00,3.75,12583,15.0
559455,12,2011-07-08 12:34:00,0.85,13018,10.2
559456,12,2011-07-08 12:35:00,1.45,13018,17.4
559457,12,2011-07-08 12:50:00,2.95,14918,35.400000000000006
559458,1,2011-07-08 12:50:00,85.0,14104,85.0
559459,36,2011-07-08 12:53:00,0.38,15311,13.68
559460,12,2011-07-08 13:00:00,1.25,13862,15.0
C559461,-1,2011-07-08 13:04:00,2.1,14680,-2.1
559462,5,2011-07-08 13:12:00,2.95,16523,14.75
559463,2,2011-07-08 13:23:00,5.95,17965,11.9
559464,24,2011-07-08 13:26:00,0.39,15157,9.36
559465,100,2011-07-08 13:26:00,1.79,14680,179.0
559466,24,2011-07-08 13:31:00,0.39,15679,9.36
C559467,-1,2011-07-08 13:33:00,4.25,13078,-4.25
C559468,-13,2011-07-08 13:36:00,1.25,14905,-16.25
559469,10,2011-07-08 13:37:00,2.08,15182,20.8
C559470,-1,2011-07-08 13:38:00,8.5,15615,-8.5
559471,12,2011-07-08 13:39:00,0.65,17512,7.800000000000001
559472,1,2011-07-08 13:39:00,1.25,18037,1.25
C559473,-1,2011-07-08 13:40:00,2.75,13769,-2.75
C559474,-1,2011-07-08 13:41:00,3.75,13078,-3.75
559477,12,2011-07-08 13:44:00,1.65,14315,19.799999999999997
C559486,-2,2011-07-08 13:51:00,4.95,13047,-9.9
C559495,-1,2011-07-08 13:54:00,0.85,14267,-0.85
C559498,-2,2011-07-08 14:06:00,2.08,15078,-4.16
C559500,-1,2011-07-08 14:27:00,12.75,14016,-12.75
C559502,-2,2011-07-08 14:53:00,5.95,13338,-11.9
559504,2,2011-07-08 15:16:00,0.79,15920,1.58
559505,2,2011-07-08 15:16:00,7.95,16398,15.9
559507,8,2011-07-08 15:22:00,0.65,15920,5.2
559508,3,2011-07-08 15:23:00,7.95,12748,23.85
559509,1,2011-07-08 15:25:00,0.1,15920,0.1
559510,24,2011-07-08 15:29:00,0.55,14961,13.200000000000001
559511,3,2011-07-08 15:31:00,0.79,15920,2.37
559512,10,2011-07-08 15:54:00,2.1,14188,21.0
559513,1,2011-07-08 15:56:00,9.95,14534,9.95
559516,12,2011-07-08 16:08:00,9.95,14708,119.39999999999999
559519,150,2011-07-08 16:17:00,1.45,17353,217.5
559523,1,2011-07-08 17:19:00,4.95,13955,4.95
559524,12,2011-07-10 10:14:00,3.75,16866,45.0
559525,8,2011-07-10 10:30:00,2.95,16923,23.6
559526,2,2011-07-10 11:19:00,1.25,15756,2.5
559527,3,2011-07-10 11:24:00,0.79,17787,2.37
559528,4,2011-07-10 11:34:00,8.5,13064,34.0
559529,1,2011-07-10 12:03:00,1.95,14808,1.95
C559530,-1,2011-07-10 12:04:00,125.0,14808,-125.0
559532,1,2011-07-10 12:07:00,1.45,14808,1.45
C559531,-1,2011-07-10 12:07:00,16.95,14808,-16.95
C559533,-1,2011-07-10 12:10:00,2.95,17126,-2.95
C559534,-2,2011-07-10 12:11:00,1.95,16283,-3.9
559535,2,2011-07-10 12:16:00,1.55,17841,3.1
559536,1,2011-07-10 12:17:00,1.95,16283,1.95
559537,1,2011-07-10 12:23:00,2.95,14472,2.95
559538,1,2011-07-10 12:25:00,2.08,16880,2.08
559539,1,2011-07-10 12:28:00,4.95,18024,4.95
C559540,-36,2011-07-10 12:39:00,4.25,18024,-153.0
559541,36,2011-07-10 12:40:00,1.45,18024,52.199999999999996
559542,3,2011-07-10 13:32:00,1.25,17126,3.75
559543,4,2011-07-10 13:46:00,0.39,17126,1.56
559544,1,2011-07-10 13:52:00,1.45,17126,1.45
559545,6,2011-07-10 14:42:00,3.75,15467,22.5
559546,12,2011-07-10 14:49:00,5.95,14163,71.4
559547,1,2011-07-10 15:12:00,1.25,17758,1.25
559548,6,2011-07-10 15:17:00,0.79,17997,4.74
559549,3,2011-07-10 15:25:00,1.65,13230,4.949999999999999
559550,1,2011-07-10 15:38:00,1.25,17757,1.25
559551,3,2011-07-10 16:18:00,1.25,16877,3.75
559552,4,2011-07-10 16:29:00,1.95,16014,7.8
559553,12,2011-07-11 09:23:00,1.25,16174,15.0
559554,10,2011-07-11 10:12:00,1.65,14258,16.5
559555,80,2011-07-11 10:14:00,0.06,13678,4.8
559556,12,2011-07-11 10:24:00,2.89,16156,34.68
559557,12,2011-07-11 10:33:00,1.95,17444,23.4
C559568,-1,2011-07-11 11:09:00,12.75,13627,-12.75
559605,12,2011-07-11 11:33:00,0.29,15045,3.4799999999999995
559606,1,2011-07-11 11:38:00,16.95,14606,16.95
559607,6,2011-07-11 11:39:00,2.89,12681,17.34
C559608,-3,2011-07-11 11:44:00,2.95,14690,-8.850000000000001
559609,12,2011-07-11 11:51:00,1.45,13754,17.4
559629,6,2011-07-11 11:58:00,2.55,14690,15.299999999999999
559636,3,2011-07-11 12:01:00,5.45,13058,16.35
559637,576,2011-07-11 12:15:00,0.55,17381,316.8
559638,20,2011-07-11 12:17:00,2.1,17381,42.0
559639,6,2011-07-11 12:23:00,8.5,13767,51.0
559640,50,2011-07-11 12:30:00,4.15,15812,207.50000000000003
559641,10,2011-07-11 12:31:00,0.39,13184,3.9000000000000004
C559651,-24,2011-07-11 12:43:00,1.25,13184,-30.0
559652,12,2011-07-11 12:47:00,1.25,17164,15.0
559653,2,2011-07-11 12:49:00,1.69,14552,3.38
559654,20,2011-07-11 12:54:00,1.65,13098,33.0
559656,12,2011-07-11 12:57:00,2.08,13675,24.96
559657,20,2011-07-11 13:05:00,0.75,16701,15.0
559658,24,2011-07-11 13:06:00,1.25,13003,30.0
C559659,-1,2011-07-11 13:07:00,4.95,14796,-4.95
559660,144,2011-07-11 13:19:00,0.72,16701,103.67999999999999
559661,8,2011-07-11 13:22:00,7.95,18061,63.6
559662,10,2011-07-11 13:32:00,0.85,16572,8.5
C559663,-1,2011-07-11 13:33:00,4.95,17706,-4.95
C559664,-1,2011-07-11 13:34:00,0.42,18142,-0.42
559665,1,2011-07-11 13:35:00,12.5,12556,12.5
C559666,-1,2011-07-11 13:37:00,1.65,14389,-1.65
C559667,-2,2011-07-11 13:38:00,1.25,13267,-2.5
559668,24,2011-07-11 13:40:00,1.25,13394,30.0
559669,6,2011-07-11 13:47:00,2.08,16332,12.48
C559670,-2,2011-07-11 13:51:00,1.65,16033,-3.3
559671,1,2011-07-11 13:55:00,1.95,17811,1.95
559672,6,2011-07-11 14:04:00,0.39,14796,2.34
559673,21,2011-07-11 14:10:00,0.42,13224,8.82
559674,3,2011-07-11 14:16:00,0.42,15856,1.26
C559675,-10,2011-07-11 14:21:00,0.85,13745,-8.5
559676,4,2011-07-11 14:40:00,3.75,17340,15.0
559677,4,2011-07-11 14:40:00,3.75,17340,15.0
559678,2,2011-07-11 14:43:00,7.95,16033,15.9
559679,4,2011-07-11 14:46:00,4.95,15265,19.8
559680,12,2011-07-11 14:47:00,0.42,12717,5.04
C559681,-1,2011-07-11 14:51:00,50.0,12717,-50.0
559682,1,2011-07-11 14:55:00,2.95,17337,2.95
C559683,-1,2011-07-11 14:56:00,8.95,17337,-8.95
559684,8,2011-07-11 15:05:00,4.95,14367,39.6
559685,12,2011-07-11 15:22:00,2.1,12599,25.200000000000003
559686,3,2011-07-11 15:26:00,2.89,17966,8.67
559687,50,2011-07-11 15:28:00,0.42,17966,21.0
559688,4,2011-07-11 15:32:00,1.45,12748,5.8
559690,48,2011-07-11 15:52:00,0.65,16422,31.200000000000003
559691,12,2011-07-11 15:52:00,0.42,13089,5.04
559696,1,2011-07-11 16:59:00,7.95,15577,7.95
559697,1,2011-07-11 17:03:00,7.95,15577,7.95
559698,25,2011-07-11 17:07:00,0.42,17589,10.5
559699,4,2011-07-12 08:52:00,12.5,12682,50.0
559700,128,2011-07-12 09:04:00,3.24,17450,414.72
559701,512,2011-07-12 09:10:00,2.55,16013,1305.6
559702,72,2011-07-12 09:10:00,2.55,16013,183.6
559703,200,2011-07-12 09:11:00,0.65,16989,130.0
559704,4,2011-07-12 09:54:00,4.25,12669,17.0
C559705,-1,2011-07-12 09:58:00,1.65,15719,-1.65
559706,20,2011-07-12 10:02:00,0.75,16609,15.0
559707,4,2011-07-12 10:04:00,3.75,12358,15.0
559708,2,2011-07-12 10:05:00,6.95,13549,13.9
559709,480,2011-07-12 10:21:00,0.36,16656,172.79999999999998
559710,8,2011-07-12 10:25:00,1.25,12474,10.0
559711,10,2011-07-12 10:46:00,1.65,13590,16.5
559715,24,2011-07-12 10:47:00,1.65,14132,39.599999999999994
559733,48,2011-07-12 10:54:00,0.39,16145,18.72
C559738,-1,2011-07-12 10:56:00,9.95,18193,-9.95
C559739,-1,2011-07-12 11:07:00,57.6,16422,-57.6
C559740,-3,2011-07-12 11:08:00,1.06,17381,-3.18
C559741,-1,2011-07-12 11:10:00,1.45,13013,-1.45
C559742,-6,2011-07-12 11:11:00,3.25,14267,-19.5
C559743,-1,2011-07-12 11:12:00,2.95,13599,-2.95
C559744,-1,2011-07-12 11:13:00,9.95,15416,-9.95
559745,2,2011-07-12 11:15:00,3.75,17790,7.5
559746,5,2011-07-12 11:16:00,0.85,16515,4.25
C559747,-5,2011-07-12 11:23:00,1.95,17069,-9.75
559751,50,2011-07-12 11:28:00,1.85,14688,92.5
559768,12,2011-07-12 11:35:00,2.95,13207,35.400000000000006
559774,4,2011-07-12 11:37:00,2.95,18122,11.8
559782,24,2011-07-12 11:55:00,0.19,12722,4.5600000000000005
559783,288,2011-07-12 12:02:00,0.21,13069,60.48
559784,100,2011-07-12 12:07:00,1.79,16839,179.0
559790,32,2011-07-12 12:19:00,2.55,14548,81.6
559791,12,2011-07-12 12:24:00,6.95,17675,83.4
559793,23,2011-07-12 12:43:00,1.06,17949,24.380000000000003
559794,10,2011-07-12 13:16:00,2.08,16700,20.8
559795,16,2011-07-12 13:26:00,1.25,17268,20.0
559797,6,2011-07-12 13:31:00,3.25,12720,19.5
559798,24,2011-07-12 13:32:00,1.45,12720,34.8
C559803,-72,2011-07-12 13:49:00,0.83,16701,-59.76
559804,12,2011-07-12 14:17:00,0.42,17405,5.04
559806,12,2011-07-12 14:26:00,0.42,13311,5.04
559807,1,2011-07-12 14:48:00,1.25,17841,1.25
C559808,-1,2011-07-12 14:49:00,1.45,13743,-1.45
559809,1,2011-07-12 14:57:00,7.95,16409,7.95
559810,48,2011-07-12 15:15:00,1.45,16168,69.6
559811,4,2011-07-12 15:22:00,8.5,13269,34.0
559812,5,2011-07-12 15:29:00,1.65,15051,8.25
559813,12,2011-07-12 15:42:00,1.45,18272,17.4
559814,25,2011-07-12 15:49:00,0.42,15544,10.5
559815,128,2011-07-12 15:56:00,1.04,15251,133.12
559818,144,2011-07-12 16:37:00,0.55,13408,79.2
559819,6,2011-07-12 16:58:00,4.15,12682,24.900000000000002
559821,1,2011-07-12 17:09:00,1.25,16365,1.25
559822,1,2011-07-12 17:15:00,12.75,16365,12.75
559823,20,2011-07-12 17:21:00,1.65,12919,33.0
559824,2,2011-07-12 17:23:00,2.1,17576,4.2
559826,8,2011-07-13 08:48:00,2.1,13420,16.8
559827,1,2011-07-13 09:44:00,85.0,15189,85.0
559828,2,2011-07-13 09:44:00,3.95,16998,7.9
C559829,-2,2011-07-13 09:45:00,3.95,14483,-7.9
C559830,-1,2011-07-13 09:49:00,0.48,16998,-0.48
559831,10,2011-07-13 09:58:00,2.08,14709,20.8
559834,8,2011-07-13 10:02:00,2.95,12576,23.6
559835,1,2011-07-13 10:08:00,15.0,13509,15.0
559836,4,2011-07-13 10:09:00,9.95,13911,39.8
559861,36,2011-07-13 10:27:00,3.81,15895,137.16
559862,12,2011-07-13 10:30:00,1.25,12782,15.0
559863,1,2011-07-13 10:33:00,3.95,15039,3.95
559864,24,2011-07-13 10:38:00,0.29,14916,6.959999999999999
559865,25,2011-07-13 10:39:00,0.42,14409,10.5
559866,24,2011-07-13 10:43:00,0.29,15795,6.959999999999999
559872,8,2011-07-13 11:00:00,2.25,16816,18.0
559876,1,2011-07-13 11:09:00,1.65,15752,1.65
559877,4,2011-07-13 11:17:00,6.75,15561,27.0
559878,1,2011-07-13 11:19:00,6.95,15493,6.95
559879,2,2011-07-13 11:20:00,2.55,15561,5.1
C559880,-4,2011-07-13 11:32:00,5.45,15493,-21.8
559881,2,2011-07-13 11:33:00,4.15,16899,8.3
559883,48,2011-07-13 11:34:00,0.39,14397,18.72
559884,48,2011-07-13 11:34:00,0.39,16843,18.72
C559882,-12,2011-07-13 11:34:00,2.89,16156,-34.68
559885,24,2011-07-13 11:35:00,1.25,16843,30.0
559886,1,2011-07-13 11:44:00,12.75,13669,12.75
559887,1,2011-07-13 11:44:00,2.95,13263,2.95
559888,24,2011-07-13 11:47:00,1.69,16450,40.56
559889,72,2011-07-13 11:48:00,0.55,12678,39.6
559890,12,2011-07-13 11:58:00,2.55,12464,30.599999999999998
